;date;CO;NO;NO2;NOX;O3;PM10;PM2.5;PRS;RAINF;RH;SO2;SR;TOUT;WSR;WDR
7106;2025-10-24 03:00:00;;4.5;9.8;14.4;13.0;29.0;9.36;711.2;0.0;79.0;1.8;0.0;21.53;4.5;350.0
7107;2025-10-24 04:00:00;;7.7;16.9;24.7;5.0;30.0;11.7;711.2;0.0;80.0;2.2;0.0;21.37;1.8;243.0
7108;2025-10-24 05:00:00;;5.1;14.6;19.8;8.0;36.0;11.68;711.1;0.0;79.0;2.5;0.0;21.28;2.4;130.0
7109;2025-10-24 06:00:00;;3.1;6.4;9.7;19.0;35.0;8.5;711.3;0.0;74.0;2.3;0.0;21.34;1.8;98.0
7110;2025-10-24 07:00:00;;3.9;11.4;15.4;12.0;24.0;8.28;711.4;0.0;74.0;2.0;0.001;21.55;2.2;118.0
7111;2025-10-24 08:00:00;;13.7;16.1;29.9;7.0;29.0;8.87;711.7;0.0;74.0;1.9;0.041;21.99;1.8;138.0
7112;2025-10-24 09:00:00;;14.4;15.6;30.2;10.0;33.0;8.91;712.0;0.0;71.0;1.9;0.111;23.08;1.8;187.0
7113;2025-10-24 10:00:00;;12.1;14.2;26.4;16.0;35.0;8.62;712.1;0.0;66.0;1.9;0.26;24.44;1.8;11.0
7114;2025-10-24 11:00:00;;18.1;19.3;37.5;16.0;34.0;10.78;712.2;0.0;61.0;2.2;0.345;25.86;4.8;12.0
7115;2025-10-24 12:00:00;0.21;11.1;18.7;30.0;19.0;42.0;12.31;712.0;0.0;66.0;3.1;0.158;24.73;7.5;351.0
7116;2025-10-24 13:00:00;0.12;7.8;19.3;27.2;28.0;48.0;12.45;711.4;0.0;63.0;3.3;0.184;25.25;7.5;24.0
7117;2025-10-24 14:00:00;0.1;5.2;13.3;18.6;42.0;43.0;13.03;710.5;0.0;59.0;3.9;0.273;26.09;7.9;61.0
7118;2025-10-24 15:00:00;0.08;4.2;9.6;13.9;50.0;41.0;11.55;709.9;0.0;57.0;2.6;0.313;26.62;9.5;63.0
7119;2025-10-24 16:00:00;;3.6;7.2;10.9;42.0;42.0;9.66;709.5;0.0;57.0;2.2;0.27;26.8;10.8;89.0
7120;2025-10-24 17:00:00;;3.4;5.1;8.6;37.0;36.0;8.25;709.3;0.0;55.0;2.0;0.192;26.79;12.9;130.0
7121;2025-10-24 18:00:00;;3.1;7.1;10.3;35.0;28.0;9.07;709.1;0.0;56.0;1.8;0.036;25.89;12.8;124.0
7122;2025-10-24 19:00:00;0.05;3.1;8.8;12.0;32.0;35.0;9.73;709.1;0.0;60.0;1.7;0.0;25.09;12.5;121.0
7123;2025-10-24 20:00:00;0.09;3.0;10.0;13.1;26.0;34.0;9.51;709.3;0.0;62.0;1.6;0.0;24.83;9.7;120.0
7124;2025-10-24 21:00:00;;2.8;4.8;7.7;29.0;28.0;8.98;709.2;0.0;62.0;1.6;0.0;24.95;11.0;131.0
7125;2025-10-24 22:00:00;;2.8;3.5;6.4;30.0;25.0;9.16;709.1;0.0;63.0;1.6;0.0;24.95;12.9;138.0
7126;2025-10-24 23:00:00;;2.7;3.7;6.5;29.0;27.0;8.52;709.0;0.0;65.0;1.6;0.0;24.59;10.2;131.0
7127;2025-10-25 00:00:00;0.18;3.4;18.0;21.5;10.0;29.0;10.61;708.9;0.0;65.0;1.7;0.0;23.27;2.5;202.0
7128;2025-10-25 01:00:00;0.09;4.3;15.0;19.4;10.0;32.0;10.32;708.8;0.0;73.0;1.8;0.0;22.59;3.2;342.0
7129;2025-10-25 02:00:00;0.05;4.8;11.5;16.4;13.0;35.0;10.89;708.6;0.0;77.0;2.0;0.0;22.02;3.3;15.0
7130;2025-10-25 03:00:00;;8.0;13.8;21.9;10.0;34.0;10.77;708.4;0.0;80.0;2.2;0.0;21.43;2.0;14.0
7131;2025-10-25 04:00:00;;12.9;17.2;30.3;5.0;39.0;11.46;708.3;0.0;82.0;2.6;0.0;21.17;1.8;246.0
7132;2025-10-25 05:00:00;0.2;3.1;11.7;14.9;11.0;39.0;16.29;708.2;0.0;82.0;2.5;0.0;21.32;1.8;281.0
7133;2025-10-25 06:00:00;0.08;4.6;13.5;18.2;9.0;39.0;15.79;708.9;0.0;80.0;2.6;0.0;21.68;3.8;280.0
7134;2025-10-25 07:00:00;0.09;9.5;16.6;26.3;5.0;42.0;17.71;709.5;0.0;80.0;2.5;0.0;21.62;4.1;333.0
7135;2025-10-25 08:00:00;0.11;10.0;14.5;24.6;8.0;52.0;19.11;710.1;0.0;79.0;2.2;0.041;21.72;2.9;356.0
7136;2025-10-25 09:00:00;0.15;9.5;12.6;22.2;15.0;50.0;14.93;710.5;0.0;74.0;2.4;0.146;23.55;3.8;51.0
7137;2025-10-25 10:00:00;0.32;18.3;18.5;37.0;17.0;49.0;16.88;710.8;0.0;68.0;3.5;0.311;24.8;6.3;90.0
7138;2025-10-25 11:00:00;0.35;8.5;15.9;24.6;34.0;59.0;15.34;710.7;0.0;59.0;4.1;0.495;26.64;6.1;30.0
7139;2025-10-25 12:00:00;0.14;6.2;14.3;20.6;44.0;58.0;13.99;710.3;0.0;55.0;4.1;0.584;27.69;9.9;95.0
7140;2025-10-25 13:00:00;0.1;4.1;10.3;14.5;54.0;61.0;13.0;709.8;0.0;56.0;3.0;0.546;27.51;10.8;84.0
7141;2025-10-25 14:00:00;0.08;3.3;8.7;12.1;66.0;50.0;12.87;709.2;0.0;52.0;2.5;0.534;28.56;9.0;89.0
7142;2025-10-25 15:00:00;0.06;3.2;8.6;12.0;71.0;42.0;12.54;708.7;0.0;50.0;2.3;0.459;29.07;8.1;60.0
7143;2025-10-25 16:00:00;0.08;3.2;9.0;12.3;65.0;43.0;12.81;708.6;0.0;50.0;2.2;0.36;29.26;10.6;73.0
7144;2025-10-25 17:00:00;0.13;2.8;9.5;12.4;67.0;49.0;14.91;708.8;0.0;55.0;2.2;0.15;28.43;10.4;84.0
7145;2025-10-25 18:00:00;0.11;2.6;7.4;10.1;66.0;52.0;15.39;709.1;0.0;61.0;1.9;0.037;26.99;11.4;113.0
7146;2025-10-25 19:00:00;0.08;2.6;7.2;9.9;54.0;53.0;15.36;709.5;0.0;65.0;1.9;0.0;25.85;11.4;110.0
7147;2025-10-25 20:00:00;0.08;;7.3;10.0;52.0;48.0;15.67;710.0;0.0;66.0;1.9;0.0;25.45;10.3;110.0
7148;2025-10-25 21:00:00;0.07;2.5;6.8;9.5;53.0;48.0;16.9;710.3;0.0;66.0;1.9;0.0;25.31;9.0;118.0
7149;2025-10-25 22:00:00;0.07;2.6;6.9;9.5;49.0;44.0;15.52;710.6;0.0;67.0;1.8;0.0;24.95;7.7;107.0
7150;2025-10-25 23:00:00;;2.6;6.3;9.0;47.0;43.0;15.88;710.7;0.0;69.0;2.0;0.0;24.56;7.5;101.0
7151;2025-10-26 00:00:00;;2.7;5.4;8.1;45.0;40.0;15.51;710.7;0.0;70.0;1.9;0.0;24.23;4.1;91.0
7152;2025-10-26 01:00:00;0.09;2.7;8.6;11.4;35.0;46.0;15.62;710.6;0.0;72.0;1.8;0.0;23.4;1.8;238.0
7153;2025-10-26 02:00:00;0.42;11.5;24.4;36.0;13.0;43.0;19.32;710.7;0.0;73.0;1.9;0.0;23.15;2.4;311.0
7154;2025-10-26 03:00:00;0.44;13.8;25.8;39.6;5.0;64.0;20.61;710.7;0.0;75.0;2.2;0.0;22.82;2.4;149.0
7155;2025-10-26 04:00:00;0.49;19.3;23.7;43.2;5.0;62.0;19.5;710.7;0.0;77.0;2.4;0.0;22.23;1.8;199.0
7156;2025-10-26 05:00:00;0.42;10.1;24.0;34.2;5.0;59.0;18.12;710.9;0.0;78.0;2.4;0.0;21.97;1.8;172.0
7157;2025-10-26 06:00:00;0.43;11.1;21.8;33.1;6.0;48.0;18.14;711.3;0.0;79.0;2.3;0.0;21.88;2.0;174.0
7158;2025-10-26 07:00:00;0.23;3.4;16.0;19.5;16.0;53.0;11.23;711.5;0.0;73.0;2.5;0.001;22.55;4.7;100.0
7159;2025-10-26 08:00:00;0.29;7.1;19.8;27.0;11.0;37.0;12.08;711.9;0.0;71.0;2.6;0.051;23.07;2.0;143.0
7160;2025-10-26 09:00:00;0.25;7.4;15.4;22.9;19.0;38.0;12.15;712.3;0.0;65.0;2.9;0.16;24.77;1.8;133.0
7161;2025-10-26 10:00:00;0.16;5.5;10.0;15.5;31.0;35.0;10.79;712.3;0.0;58.0;2.8;0.243;26.74;2.7;348.0
7162;2025-10-26 11:00:00;0.05;3.7;6.4;10.3;40.0;34.0;10.76;712.2;0.0;57.0;2.6;0.362;26.59;3.6;63.0
7163;2025-10-26 12:00:00;;3.5;6.1;9.7;53.0;34.0;12.36;711.8;0.0;47.0;2.7;0.649;28.7;4.3;120.0
7164;2025-10-26 13:00:00;0.08;4.2;9.9;14.2;58.0;34.0;13.29;711.1;0.0;47.0;2.9;0.667;29.03;7.2;105.0
7165;2025-10-26 14:00:00;;2.8;6.2;9.2;72.0;40.0;11.88;710.5;0.0;47.0;2.5;0.553;29.13;9.3;73.0
7166;2025-10-26 15:00:00;;2.7;5.5;8.2;77.0;36.0;11.3;710.1;0.0;45.0;2.2;0.488;29.46;8.4;70.0
7167;2025-10-26 16:00:00;;2.7;5.8;8.6;72.0;38.0;11.27;709.9;0.0;46.0;2.1;0.326;29.47;9.6;90.0
7168;2025-10-26 17:00:00;;2.6;4.7;7.4;62.0;40.0;11.88;709.9;0.0;51.0;1.9;0.14;28.45;9.6;128.0
7169;2025-10-26 18:00:00;;2.6;5.0;7.7;59.0;36.0;12.25;710.0;0.0;54.0;2.0;0.045;27.46;9.4;131.0
7170;2025-10-26 19:00:00;;;6.7;9.4;55.0;33.0;12.87;710.3;0.0;57.0;1.9;0.0;26.55;8.5;109.0
7171;2025-10-26 20:00:00;;2.7;7.5;10.2;49.0;36.0;13.11;710.6;0.0;57.0;2.0;0.0;26.1;6.6;110.0
7172;2025-10-26 21:00:00;;2.7;7.1;9.9;47.0;39.0;13.8;711.0;0.0;58.0;2.0;0.0;25.69;7.9;121.0
7173;2025-10-26 22:00:00;;;7.5;10.3;44.0;37.0;13.36;711.2;0.0;59.0;1.9;0.0;25.28;5.7;99.0
7174;2025-10-26 23:00:00;;;6.9;9.7;41.0;39.0;12.79;711.2;0.0;60.0;1.9;0.0;24.77;4.8;114.0
7175;2025-10-27 00:00:00;0.09;;12.3;15.0;28.0;36.0;11.73;711.1;0.0;60.0;1.8;0.0;23.62;3.0;218.0
7176;2025-10-27 01:00:00;0.11;2.8;14.2;17.0;25.0;35.0;;710.9;0.0;59.0;1.8;0.0;23.39;4.2;198.0
7177;2025-10-27 02:00:00;;2.8;12.3;15.2;29.0;31.0;;710.7;0.0;59.0;2.9;0.0;23.09;3.3;209.0
7178;2025-10-27 03:00:00;;;10.6;13.5;29.0;36.0;;710.6;0.0;60.0;4.4;0.0;22.43;2.6;252.0
7179;2025-10-27 04:00:00;;2.9;11.8;14.7;27.0;35.0;;710.4;0.0;59.0;4.2;0.0;22.13;4.7;225.0
7180;2025-10-27 05:00:00;;2.9;11.0;13.9;30.0;39.0;;710.2;0.0;56.0;5.4;0.0;22.21;7.4;215.0
7181;2025-10-27 06:00:00;;3.0;11.7;14.8;28.0;36.0;;710.4;0.0;55.0;5.1;0.0;21.89;5.8;225.0
7182;2025-10-27 07:00:00;;4.9;19.5;24.5;18.0;31.0;;710.6;0.0;55.0;5.0;0.001;21.76;6.8;220.0
7183;2025-10-27 08:00:00;0.22;12.1;25.6;37.8;12.0;37.0;11.66;710.9;0.0;51.0;5.4;0.057;22.68;5.3;223.0
7184;2025-10-27 09:00:00;0.33;16.1;26.8;42.9;18.0;49.0;13.89;711.4;0.0;48.0;4.8;0.167;24.55;6.3;228.0
7185;2025-10-27 10:00:00;0.2;10.7;21.4;32.2;32.0;61.0;15.37;711.5;0.0;44.0;4.7;0.339;27.3;4.2;196.0
7186;2025-10-27 11:00:00;0.38;10.0;24.8;34.9;42.0;63.0;16.19;711.2;0.0;45.0;3.6;0.548;28.49;4.8;28.0
7187;2025-10-27 12:00:00;0.56;17.2;39.9;57.2;37.0;58.0;21.05;710.6;0.0;44.0;6.5;0.62;29.09;6.6;40.0
7188;2025-10-27 13:00:00;0.36;9.4;31.1;40.6;59.0;80.0;18.11;710.0;0.0;42.0;7.3;0.66;29.77;7.8;45.0
7189;2025-10-27 14:00:00;0.15;4.1;14.5;18.7;80.0;62.0;14.15;709.3;0.0;42.0;4.5;0.644;29.83;9.7;82.0
7190;2025-10-27 15:00:00;0.07;3.4;10.9;14.3;82.0;49.0;13.01;708.8;0.0;40.0;3.9;0.544;30.42;9.3;64.0
7191;2025-10-27 16:00:00;0.09;3.4;11.1;14.6;73.0;48.0;12.09;708.5;0.0;40.0;2.9;0.382;30.81;10.3;55.0
7192;2025-10-27 17:00:00;0.12;3.2;11.1;14.4;68.0;49.0;11.63;708.4;0.0;42.0;2.7;0.143;30.33;10.4;93.0
7193;2025-10-27 18:00:00;0.12;2.8;10.3;13.2;73.0;38.0;11.25;708.5;0.0;47.0;2.4;0.037;28.83;10.5;121.0
7194;2025-10-27 19:00:00;0.14;2.8;12.3;15.1;63.0;43.0;12.29;708.7;0.0;52.0;2.3;0.0;27.52;9.9;117.0
7195;2025-10-27 20:00:00;0.12;;11.6;14.4;60.0;43.0;12.13;709.0;0.0;51.0;2.3;0.0;26.93;7.5;101.0
7196;2025-10-27 21:00:00;0.05;2.7;8.6;11.4;52.0;39.0;11.62;709.2;0.0;53.0;2.2;0.0;26.41;7.4;115.0
7197;2025-10-27 22:00:00;;2.8;8.3;11.2;42.0;37.0;10.54;709.4;0.0;56.0;2.0;0.0;25.8;5.8;100.0
7198;2025-10-27 23:00:00;0.08;3.0;11.5;14.6;28.0;31.0;11.3;709.3;0.0;60.0;2.0;0.0;24.75;3.0;201.0
7199;2025-10-28 00:00:00;0.21;3.0;22.3;25.4;20.0;31.0;10.96;709.3;0.0;52.0;2.1;0.0;23.83;3.1;217.0
7200;2025-10-28 01:00:00;0.1;;22.7;25.8;21.0;36.0;11.55;709.2;0.0;52.0;4.6;0.0;23.31;3.9;220.0
7201;2025-10-28 02:00:00;;;18.5;21.6;26.0;38.0;11.54;708.9;0.0;49.0;5.4;0.0;23.08;6.3;218.0
7202;2025-10-28 03:00:00;;;12.9;16.0;33.0;41.0;10.22;708.6;0.0;46.0;4.7;0.0;22.85;4.4;245.0
7203;2025-10-28 04:00:00;;;13.5;16.6;29.0;37.0;9.72;708.5;0.0;47.0;4.0;0.0;22.14;3.3;223.0
7204;2025-10-28 05:00:00;;8.2;17.3;25.6;21.0;36.0;10.64;708.7;0.0;54.0;3.6;0.0;21.48;2.1;246.0
7205;2025-10-28 06:00:00;0.16;21.5;25.8;47.4;7.0;42.0;15.81;709.0;0.0;69.0;2.8;0.0;20.44;1.8;239.0
7206;2025-10-28 07:00:00;0.3;28.6;25.8;54.4;5.0;52.0;18.09;709.5;0.0;70.0;2.7;0.001;20.23;2.3;264.0
7207;2025-10-28 08:00:00;0.64;43.7;24.6;68.4;6.0;59.0;20.79;710.0;0.0;72.0;2.9;0.056;21.93;2.0;124.0
7208;2025-10-28 09:00:00;0.24;18.6;27.5;46.1;19.0;75.0;11.28;710.3;0.0;36.0;4.9;0.171;25.58;4.7;93.0
7209;2025-10-28 10:00:00;0.28;17.2;29.6;46.8;28.0;50.0;10.93;710.6;0.0;29.0;4.3;0.371;28.51;4.0;18.0
7210;2025-10-28 11:00:00;0.37;20.7;39.9;60.7;33.0;50.0;15.12;710.6;0.0;29.0;4.5;0.58;29.67;5.8;14.0
7211;2025-10-28 12:00:00;0.32;14.1;40.5;54.7;48.0;66.0;13.9;710.1;0.0;23.0;4.2;0.674;32.32;5.1;69.0
7212;2025-10-28 13:00:00;0.22;8.6;33.6;42.2;69.0;58.0;13.52;709.6;0.0;20.0;4.4;0.701;33.81;6.2;34.0
7213;2025-10-28 14:00:00;0.43;7.6;41.7;49.4;86.0;63.0;17.98;709.1;0.0;20.0;8.2;0.641;34.87;7.8;66.0
7214;2025-10-28 15:00:00;;4.0;14.5;18.6;87.0;80.0;10.36;709.1;0.0;14.0;3.6;0.545;35.44;9.9;32.0
7215;2025-10-28 16:00:00;;3.7;7.9;11.7;68.0;46.0;6.16;709.2;0.0;12.0;2.6;0.417;35.87;10.1;23.0
7216;2025-10-28 17:00:00;;4.5;12.5;17.1;53.0;33.0;7.71;709.6;0.0;18.0;2.7;0.153;34.78;13.3;31.0
7217;2025-10-28 18:00:00;0.13;3.4;17.2;20.7;59.0;46.0;11.57;710.3;0.0;33.0;3.0;0.036;32.29;10.0;85.0
7218;2025-10-28 19:00:00;0.19;3.0;18.2;21.3;66.0;54.0;13.51;711.1;0.0;37.0;3.6;0.0;30.66;8.4;96.0
7219;2025-10-28 20:00:00;;3.4;15.4;18.8;40.0;49.0;8.77;712.2;0.0;23.0;4.2;0.0;30.45;13.4;23.0
7220;2025-10-28 21:00:00;;3.0;12.1;15.2;54.0;66.0;11.52;713.4;0.0;24.0;3.4;0.0;27.98;6.2;27.0
7221;2025-10-28 22:00:00;;3.0;13.0;16.1;52.0;97.0;15.18;714.3;0.0;31.0;3.0;0.0;26.49;10.0;41.0
7222;2025-10-28 23:00:00;;3.1;7.8;11.0;45.0;136.0;13.94;715.3;0.0;40.0;2.5;0.0;24.49;10.0;45.0
7223;2025-10-29 00:00:00;;3.3;7.4;10.8;36.0;107.0;12.59;716.1;0.0;44.0;2.6;0.0;22.73;8.7;4.0
7224;2025-10-29 01:00:00;;2.9;4.8;7.8;39.0;111.0;9.3;716.7;0.0;48.0;2.3;0.0;21.29;11.4;358.0
7225;2025-10-29 02:00:00;;2.9;4.3;7.3;39.0;83.0;7.07;717.3;0.0;51.0;2.0;0.0;20.23;11.7;351.0
7226;2025-10-29 03:00:00;;;3.3;6.3;41.0;52.0;4.41;717.6;0.0;51.0;1.9;0.0;19.84;9.8;345.0
7227;2025-10-29 04:00:00;;2.8;4.2;7.1;40.0;28.0;3.73;717.8;0.0;50.0;1.9;0.0;19.47;8.1;353.0
7228;2025-10-29 05:00:00;;2.8;4.1;7.0;41.0;26.0;3.5;718.3;0.0;49.0;1.8;0.0;19.07;9.7;344.0
7229;2025-10-29 06:00:00;;2.9;7.4;10.4;35.0;23.0;5.68;719.1;0.0;50.0;1.9;0.0;18.33;9.7;18.0
7230;2025-10-29 07:00:00;;3.3;10.6;14.0;33.0;31.0;9.77;720.0;0.0;49.0;2.2;0.0;17.42;9.6;31.0
7231;2025-10-29 08:00:00;;3.8;10.0;13.8;33.0;48.0;7.27;720.8;0.0;45.0;2.0;0.004;16.73;11.9;32.0
7232;2025-10-29 09:00:00;;6.5;18.9;25.6;22.0;40.0;5.78;721.4;0.0;42.0;5.5;0.026;16.22;8.4;49.0
7233;2025-10-29 10:00:00;;4.5;11.6;16.2;32.0;47.0;5.32;721.8;0.0;40.0;2.1;0.071;16.05;8.8;17.0
7234;2025-10-29 11:00:00;;5.2;10.6;15.9;35.0;37.0;4.79;721.6;0.0;34.0;1.9;0.167;16.57;9.3;12.0
7235;2025-10-29 12:00:00;;4.4;7.6;12.1;42.0;39.0;5.74;720.7;0.0;31.0;1.8;0.308;17.7;6.3;25.0
7236;2025-10-29 13:00:00;;4.9;8.3;13.3;43.0;38.0;5.03;719.6;0.0;31.0;1.8;0.442;18.96;5.8;278.0
7237;2025-10-29 14:00:00;0.14;5.1;7.2;12.4;48.0;36.0;5.58;718.5;0.0;32.0;1.9;0.43;19.27;7.1;313.0
7238;2025-10-29 15:00:00;0.19;5.8;11.2;17.0;47.0;39.0;11.32;717.5;0.0;32.0;2.1;0.523;20.14;7.2;226.0
7239;2025-10-29 16:00:00;;4.8;11.5;16.4;51.0;81.0;6.39;717.0;0.0;30.0;2.6;0.417;21.43;6.1;202.0
7240;2025-10-29 17:00:00;;3.7;9.4;13.2;54.0;46.0;5.76;716.7;0.0;28.0;2.2;0.154;22.0;5.2;4.0
7241;2025-10-29 18:00:00;;3.7;18.6;22.4;41.0;40.0;6.15;716.7;0.0;26.0;2.8;0.032;20.94;5.5;16.0
7242;2025-10-29 19:00:00;;4.4;18.4;22.8;30.0;43.0;4.43;717.0;0.0;21.0;2.0;0.0;19.84;7.4;22.0
7243;2025-10-29 20:00:00;;3.5;21.7;25.3;25.0;37.0;4.45;717.4;0.0;21.0;3.1;0.0;18.9;7.7;41.0
7244;2025-10-29 21:00:00;;3.7;19.9;23.7;25.0;34.0;4.03;717.7;0.0;22.0;2.4;0.0;18.19;6.2;40.0
7245;2025-10-29 22:00:00;;3.7;26.6;30.4;15.0;30.0;5.75;717.9;0.0;24.0;3.5;0.0;17.38;4.8;116.0
7246;2025-10-29 23:00:00;;3.2;20.4;23.7;21.0;32.0;6.26;717.9;0.0;24.0;2.0;0.0;16.69;5.7;72.0
7247;2025-10-30 00:00:00;;2.9;11.8;14.8;33.0;27.0;3.56;717.9;0.0;21.0;2.2;0.0;16.08;5.9;49.0
7248;2025-10-30 01:00:00;;2.9;12.9;15.9;33.0;29.0;3.47;717.6;0.0;20.0;2.8;0.0;15.79;6.7;78.0
7249;2025-10-30 02:00:00;;;12.7;15.7;31.0;28.0;3.69;717.3;0.0;22.0;3.2;0.0;15.16;4.6;99.0
7250;2025-10-30 03:00:00;;;13.2;16.2;30.0;24.0;3.33;717.0;0.0;22.0;3.2;0.0;14.88;5.0;116.0
7251;2025-10-30 04:00:00;;3.0;17.3;20.3;22.0;22.0;3.62;716.6;0.0;25.0;3.9;0.0;14.0;3.1;175.0
7252;2025-10-30 05:00:00;;2.9;13.6;16.6;23.0;27.0;3.35;716.5;0.0;29.0;3.5;0.0;12.92;2.4;255.0
7253;2025-10-30 06:00:00;;3.5;16.5;20.1;21.0;22.0;3.28;716.5;0.0;30.0;2.9;0.0;12.85;3.2;253.0
7254;2025-10-30 07:00:00;;27.6;29.4;57.1;8.0;22.0;10.01;716.4;0.0;37.0;10.4;0.001;12.87;6.9;218.0
7255;2025-10-30 08:00:00;0.13;34.8;26.6;61.4;8.0;60.0;9.77;716.6;0.0;40.0;12.0;0.054;14.13;6.2;216.0
7256;2025-10-30 09:00:00;0.07;27.3;25.3;52.7;15.0;56.0;8.96;716.8;0.0;34.0;7.5;0.174;16.57;5.3;215.0
7257;2025-10-30 10:00:00;;10.6;17.5;28.3;33.0;50.0;5.56;716.7;0.0;23.0;4.1;0.419;18.21;5.5;64.0
7258;2025-10-30 11:00:00;;8.2;13.5;21.8;40.0;33.0;5.47;716.3;0.0;19.0;3.2;0.598;19.27;7.1;76.0
7259;2025-10-30 12:00:00;;7.5;13.0;20.6;43.0;40.0;4.93;715.6;0.0;20.0;3.6;0.689;19.77;7.7;63.0
7260;2025-10-30 13:00:00;;6.3;12.1;18.5;50.0;33.0;5.04;714.8;0.0;22.0;3.0;0.723;20.5;8.0;49.0
7261;2025-10-30 14:00:00;;4.7;10.5;15.3;61.0;34.0;5.68;714.0;0.0;24.0;3.1;0.688;21.11;9.3;60.0
7262;2025-10-30 15:00:00;;4.6;12.6;17.3;67.0;38.0;6.58;713.3;0.0;25.0;5.6;0.585;22.01;10.1;40.0
7263;2025-10-30 16:00:00;;4.3;11.9;16.3;64.0;39.0;7.71;712.9;0.0;26.0;3.6;0.43;22.81;9.4;47.0
7264;2025-10-30 17:00:00;;3.2;8.0;11.3;65.0;38.0;7.8;712.8;0.0;29.0;2.6;0.177;22.4;10.2;122.0
7265;2025-10-30 18:00:00;;3.2;10.5;13.8;55.0;35.0;7.64;713.0;0.0;30.0;2.6;0.031;20.81;10.1;119.0
7266;2025-10-30 19:00:00;;3.1;11.4;14.6;49.0;35.0;7.52;713.3;0.0;32.0;2.5;0.0;19.55;10.1;113.0
7267;2025-10-30 20:00:00;;3.2;14.5;17.7;41.0;33.0;6.93;713.5;0.0;33.0;2.4;0.0;18.89;7.6;101.0
7268;2025-10-30 21:00:00;;3.2;13.6;16.8;39.0;34.0;6.29;713.7;0.0;33.0;2.3;0.0;18.44;6.5;90.0
7269;2025-10-30 22:00:00;;3.3;14.9;18.2;34.0;26.0;6.19;713.8;0.0;35.0;2.3;0.0;17.84;4.3;145.0
7270;2025-10-30 23:00:00;;3.2;23.2;26.4;20.0;27.0;8.55;713.7;0.0;41.0;2.1;0.0;16.48;2.4;225.0
7271;2025-10-31 00:00:00;0.09;4.3;31.4;35.8;9.0;37.0;8.54;713.5;0.0;43.0;2.1;0.0;15.97;2.6;198.0
7272;2025-10-31 01:00:00;0.09;8.6;35.3;44.1;6.0;34.0;10.4;713.1;0.0;45.0;3.4;0.0;15.34;2.6;236.0
7273;2025-10-31 02:00:00;0.29;10.5;35.7;46.3;6.0;47.0;11.62;712.9;0.0;47.0;5.9;0.0;15.0;3.1;241.0
7274;2025-10-31 03:00:00;;8.4;34.6;43.1;6.0;54.0;12.25;712.7;0.0;49.0;6.5;0.0;14.5;1.8;271.0
7275;2025-10-31 04:00:00;0.27;48.3;34.4;82.8;;53.0;17.28;712.9;0.0;47.0;4.6;0.0;14.12;2.1;308.0
7276;2025-10-31 05:00:00;0.37;37.5;32.7;70.4;;79.0;17.21;712.8;0.0;49.0;4.6;0.0;13.8;2.4;247.0
7277;2025-10-31 06:00:00;;23.1;31.9;55.1;;66.0;14.64;713.2;0.0;53.0;6.0;0.0;13.43;2.2;261.0
7278;2025-10-31 07:00:00;0.22;45.5;29.9;75.5;5.0;65.0;14.64;713.8;0.0;51.0;4.2;0.001;13.02;1.8;238.0
7279;2025-10-31 08:00:00;0.4;64.0;31.6;95.7;7.0;67.0;16.5;714.3;0.0;46.0;6.7;0.05;15.0;2.6;27.0
7280;2025-10-31 09:00:00;0.47;64.0;37.5;101.7;10.0;75.0;19.49;714.6;0.0;38.0;10.5;0.161;17.24;4.2;22.0
7281;2025-10-31 10:00:00;0.43;38.9;41.2;80.2;18.0;81.0;20.51;714.6;0.0;32.0;10.7;0.405;19.84;2.9;7.0
7282;2025-10-31 11:00:00;0.38;37.1;43.3;80.5;21.0;76.0;19.07;714.4;0.0;31.0;19.5;0.545;20.99;5.1;30.0
7283;2025-10-31 12:00:00;0.15;19.8;33.6;53.4;35.0;75.0;15.12;713.9;0.0;31.0;14.9;0.643;21.58;7.1;47.0
7284;2025-10-31 13:00:00;;8.4;21.0;29.5;54.0;58.0;9.9;713.3;0.0;31.0;9.9;0.68;22.23;8.8;55.0
7285;2025-10-31 14:00:00;;5.5;14.2;19.8;66.0;51.0;7.52;712.5;0.0;32.0;5.9;0.653;23.1;10.5;39.0
7286;2025-10-31 15:00:00;;4.7;13.0;17.8;73.0;42.0;7.2;711.9;0.0;32.0;5.0;0.557;23.86;10.8;46.0
7287;2025-10-31 16:00:00;;4.4;13.6;18.1;74.0;42.0;6.9;711.6;0.0;33.0;4.2;0.409;24.34;11.3;53.0
7288;2025-10-31 17:00:00;;3.6;10.8;14.5;76.0;43.0;6.2;711.6;0.0;34.0;3.7;0.166;24.11;10.7;104.0
7289;2025-10-31 18:00:00;;3.4;14.7;18.2;69.0;37.0;6.92;711.6;0.0;37.0;3.5;0.031;22.95;8.4;113.0
7290;2025-10-31 19:00:00;0.05;3.7;20.4;24.2;42.0;39.0;7.34;711.8;0.0;42.0;3.2;0.0;21.59;8.2;90.0
7291;2025-10-31 20:00:00;;3.4;16.9;20.3;37.0;42.0;6.64;712.0;0.0;45.0;3.0;0.0;20.8;6.0;95.0
7292;2025-10-31 21:00:00;;3.3;10.8;14.2;42.0;39.0;6.43;712.1;0.0;48.0;2.9;0.0;20.31;6.0;92.0
7293;2025-10-31 22:00:00;;3.2;8.1;11.4;42.0;33.0;5.66;712.0;0.0;50.0;2.7;0.0;20.12;9.0;121.0
